FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family
170211;99589,91406;129218,5391;8442,551758;5463,576172;10247,53027;1005,7276;25354,74609;901,592773;15,326746;CV;C8;SC3;MPP;24h;P+ILs;TT23;C8_TT23;C8CV24hMPPTT23
137376;76651,47656;91858,48438;1057,339233;3182,114502;8249,398438;2440,111328;35393,48438;397,732635;15,617859;CV;C9;SC3;ST-HSC;24h;P+ILs;TT23;C9_TT23;C9CV24hST-HSCTT23
137332;101407,0469;108544,6641;5573,165039;5371,7817380000015;7963,228515999999;545,099548;5044,167969;151,07273899999996;15,859776;CV;C10;SC3;ST-HSC;24h;P+ILs;TT23;C10_TT23;C10CV24hST-HSCTT23
147174;75196,10156;138794,4688;-108,337296;3900,25;7234,353026999999;3583,586182;13795,2832;24,361738;16,195272;CV;C11;SC3;SLAM-HSC;24h;P+ILs;TT23;C11_TT23;C11CV24hSLAM-HSCTT23
142360;72249,66406;105744,5938;748,44043;5068,981934;7014,373535;7165,225098000001;464,481812;7,038175;16,427457999999998;CV;C12;SC3;SLAM-HSC;24h;P+ILs;TT23;C12_TT23;C12CV24hSLAM-HSCTT23
182736;101448,6953;126201,8828;7399,812988;4903,425293;12098,85352;12637,89746;2228,528809;37,451611;16,696323;CV;D12;SC3;SLAM-HSC;24h;P+ILs;TT23;D12_TT23;D12CV24hSLAM-HSCTT23
133428;65885,54688;113203,5156;-169,29251100000005;7077,310547;8028,126465;14093,02246;3828,437256;2,660238;16,971823;CV;D11;SC3;SLAM-HSC;24h;P+ILs;TT23;D11_TT23;D11CV24hSLAM-HSCTT23
169648;117755,2656;116189,2266;7074,227539;5212,291015999999;11992,73926;2040,30835;3824,927734;134,911667;17,18572;CV;D10;SC3;ST-HSC;24h;P+ILs;TT23;D10_TT23;D10CV24hST-HSCTT23
157535;84616,14063;92452,29688;1670,5998539999996;6164,7958979999985;7889,894531;2946,648438;10037,92578;63,779152;17,439613;CV;D9;SC3;ST-HSC;24h;P+ILs;TT23;D9_TT23;D9CV24hST-HSCTT23
140413;70186,20313;96599,44531;1757,90271;2393,123779;6864,296875;392,831848;22264,04297;1130,696045;17,67597;CV;D8;SC3;MPP;24h;P+ILs;TT23;D8_TT23;D8CV24hMPPTT23
215149;145577,4688;138488,6406;1631,4021;7442,605469;12021,03223;1222,076782;52495,77734;1753,8840329999996;17,914679;CV;D7;SC3;MPP;24h;P+ILs;TT23;D7_TT23;D7CV24hMPPTT23
168797;107848,5156;121359,7734;5262,177734000001;8274,980469;11649,64356;26399,20117;1136,337158;22,538038;18,216059;CV;D6;SC2;SLAM-HSC;24h;P;TT23;D6_TT23;D6CV24hSLAM-HSCTT23
171972;95864,02344;125473,6094;537,6407469999998;8750,112305;13028,01465;13116,83106;1527,602661;157,191254;18,464712;CV;D5;SC2;SLAM-HSC;24h;P;TT23;D5_TT23;D5CV24hSLAM-HSCTT23
143742;105125,7969;124653,6953;2457,036865;7198,07959;11962,71582;27,052376;7449,117676000002;640,2507320000002;18,719357;CV;D4;SC2;ST-HSC;24h;P;TT23;D4_TT23;D4CV24hST-HSCTT23
144884;69137,8125;107100,0078;1750,7562260000002;4774,12207;7339,219727;658,503967;7655,260742;6,217715;18,964161;CV;D3;SC2;ST-HSC;24h;P;TT23;D3_TT23;D3CV24hST-HSCTT23
159983;88783,52344;94688,30469;5176,464844;3550,751465;8590,65918;-242,282303;5233,167969;2543,892822;19,195169;CV;D2;SC2;MPP;24h;P;TT23;D2_TT23;D2CV24hMPPTT23
138228;89745,04688;108536,3359;809,599243;3593,093018;8287,729492;-63,53562900000001;19937,95313;1143,994385;19,459545;CV;D1;SC2;MPP;24h;P;TT23;D1_TT23;D1CV24hMPPTT23
157656;99954,05469;106090,8828;6600,4072270000015;4457,747559;9329,426758;-458,571075;12480,05371;2889,978271;19,708626;CV;E1;SC2;MPP;24h;P;TT23;E1_TT23;E1CV24hMPPTT23
146272;79264,71094;91200,41406;2178,732422;3119,309814;7049,630859000001;1405,0275880000004;31500,75195;2713,230713;19,991932;CV;E2;SC2;MPP;24h;P;TT23;E2_TT23;E2CV24hMPPTT23
176386;100165,875;117914,7266;1723,75769;8746,991211;9663,768555;2233,424805;1607,873901;107,521645;20,203262;CV;E3;SC2;ST-HSC;24h;P;TT23;E3_TT23;E3CV24hST-HSCTT23
148166;82252,80469;129556,5;5973,54248;5091,192871;9415,46875;2550,063477;2658,784424;324,7037660000001;20,550308;CV;E4;SC2;ST-HSC;24h;P;TT23;E4_TT23;E4CV24hST-HSCTT23
159280;78309,14063;90632,78125;5597,086914;5296,1098630000015;8713,389648;4940,199707;842,024658;106,149307;20,772226;CV;E5;SC2;SLAM-HSC;24h;P;TT23;E5_TT23;E5CV24hSLAM-HSCTT23
174382;80881,92188;82298,02344;4228,467285;3999,067139;14743,52734;5827,234375;1010,088196;504,101227;21,116709;CV;E6;SC2;SLAM-HSC;24h;P;TT23;E6_TT23;E6CV24hSLAM-HSCTT23
133585;78948,17188;103911,9922;4968,8134770000015;3812,869629;7758,522461;104,257149;4063,128174;2238,544434;21,37488;CV;E7;SC3;MPP;24h;P+ILs;TT23;E7_TT23;E7CV24hMPPTT23
146492;122579,5234;133936,8906;4397,807129;8281,97168;12643,48926;1110,555664;34403,92969;886,988403;21,637224;CV;E8;SC3;MPP;24h;P+ILs;TT23;E8_TT23;E8CV24hMPPTT23
147468;85625,26563;99697,01563;1833,748047;3966,773193;8832,320313;1530,323364;51668,99609;361,252197;21,829838;CV;E9;SC3;ST-HSC;24h;P+ILs;TT23;E9_TT23;E9CV24hST-HSCTT23
174665;92653,40625;125083,2891;6297,448242;7568,204102;9246,691406;599,2664179999998;911,613403;244,011414;22,065874;CV;E10;SC3;ST-HSC;24h;P+ILs;TT23;E10_TT23;E10CV24hST-HSCTT23
199526;138180,4219;111431,6016;4742,166992;6319,089844;15802,35547;18960,23438;53860,92188;183,534729;22,278591;CV;E11;SC3;SLAM-HSC;24h;P+ILs;TT23;E11_TT23;E11CV24hSLAM-HSCTT23
198997;130566,8047;93517,34375;5172,597168;5156,620117;12577,06055;10471,49023;533,003357;342,095215;22,698151;CV;E12;SC3;SLAM-HSC;24h;P+ILs;TT23;E12_TT23;E12CV24hSLAM-HSCTT23
223701;165822,9375;163009,7813;979,014893;3758,296875;15353,88184;6302,625;957,473145;63,26219200000001;22,942633;CV;F12;SC3;SLAM-HSC;24h;P+ILs;TT23;F12_TT23;F12CV24hSLAM-HSCTT23
141322;90935,04688;91352,73438;933,848633;3472,919922;8749,091797;3975,980713;12920,88965;191,2854;23,209684;CV;F11;SC3;SLAM-HSC;24h;P+ILs;TT23;F11_TT23;F11CV24hSLAM-HSCTT23
147816;63549,57422;105923,0938;2064,225098;2167,653809;7837,701172;-289,7953490000001;23136,22461;507,012512;23,430317;CV;F10;SC3;ST-HSC;24h;P+ILs;TT23;F10_TT23;F10CV24hST-HSCTT23
168617;89837,86719;138059,0469;9032,056641;5048,919922;11761,91895;1845,727539;510,007141;240,515533;23,812122;CV;F9;SC3;ST-HSC;24h;P+ILs;TT23;F9_TT23;F9CV24hST-HSCTT23
138851;104700,9688;119472,4375;6054,771484000001;1974,490479;8606,884766;-384,596924;56950,25;3885,819092;24,053505;CV;F8;SC3;MPP;24h;P+ILs;TT23;F8_TT23;F8CV24hMPPTT23
161136;91007,63281;106146,8125;3183,234375;5273,419434;7545,133789;382,468842;2412,331543;1329,911743;24,331783;CV;F7;SC3;MPP;24h;P+ILs;TT23;F7_TT23;F7CV24hMPPTT23
140958;76180,23438;93921,94531;1878,94458;10407,80469;8023,762695;5861,756836;1185,629883;-22,298227;24,688456;CV;F6;SC2;SLAM-HSC;24h;P;TT23;F6_TT23;F6CV24hSLAM-HSCTT23
145855;68824,84375;88587,17188;3595,630371;6791,992187999998;8320,451172;3778,40625;2352,796387000001;332,071838;25,088655;CV;F5;SC2;SLAM-HSC;24h;P;TT23;F5_TT23;F5CV24hSLAM-HSCTT23
144746;87115,14063;91920,36719;2483,030273;2988,386719;9107,094727;-227,956268;11717,21289;648,291321;25,352177;CV;F4;SC2;ST-HSC;24h;P;TT23;F4_TT23;F4CV24hST-HSCTT23
150251;109787,0234;138524,3438;7799,577637;4356,839844;11158,78516;241,927704;6140,44873;471,43820199999993;25,652916;CV;F3;SC2;ST-HSC;24h;P;TT23;F3_TT23;F3CV24hST-HSCTT23
168130;103443,1328;122717,5625;7268,533691;2836,650391;9544,351563;-433,267303;1630,586548;1719,3343510000002;25,874405;CV;F2;SC2;MPP;24h;P;TT23;F2_TT23;F2CV24hMPPTT23
174088;108370,9219;117025,7969;4259,490723;2364,153564;11947,09961;609,34021;16143,81543;3293,611328;26,113863;CV;F1;SC2;MPP;24h;P;TT23;F1_TT23;F1CV24hMPPTT23
136423;85753,78125;94069,50781;5448,150390999999;3517,024658;8948,645508;49,63232;5572,4833979999985;3209,336182;26,34519;CV;G1;SC2;MPP;24h;P;TT23;G1_TT23;G1CV24hMPPTT23
111359;124245,5234;86620,10156;2463,286377;4360,916015999999;16147,87793;1864,819702;47536,23438;1228,170166;26,559301;CV;G2;SC2;MPP;24h;P;TT23;G2_TT23;G2CV24hMPPTT23
150917;83504,6875;97038,55469;3744,648926;8369,669922;7947,125488;1284,202393;1923,64856;283,662598;26,95672;CV;G3;SC2;ST-HSC;24h;P;TT23;G3_TT23;G3CV24hST-HSCTT23
125811;77266,70313;78305,57031;289,8172;6888,53418;7224,118164;390,105499;34442,76953;641,74469;27,293392;CV;G4;SC2;ST-HSC;24h;P;TT23;G4_TT23;G4CV24hST-HSCTT23
155026;100900,1016;119421,2656;1999,878906;4553,352539;8811,310547;3942,200439;9551,404297;41,979069;27,883747;CV;G5;SC2;SLAM-HSC;24h;P;TT23;G5_TT23;G5CV24hSLAM-HSCTT23
152465;100008,7969;128448,6094;4016,938232;4519,175293;10205,41309;4173,397461;6348,589355;-69,92556;28,111227000000003;CV;G6;SC2;SLAM-HSC;24h;P;TT23;G6_TT23;G6CV24hSLAM-HSCTT23
134194;76913,27344;99652,98438;4899,052246;4113,2963869999985;7941,671387;-26,883734000000004;16196,73926;906,791931;28,310257;CV;G7;SC3;MPP;24h;P+ILs;TT23;G7_TT23;G7CV24hMPPTT23
170588;102826,7188;122340,3359;7945,751953;4476,1728520000015;10304,59668;83,40772199999998;2648,290283;1977,678467;28,576986;CV;G8;SC3;MPP;24h;P+ILs;TT23;G8_TT23;G8CV24hMPPTT23
166940;82443,20313;124139,6172;2399,688232;5036,397949;8602,816406;1374,683716;7373,02002;131,793747;28,774946000000003;CV;G9;SC3;ST-HSC;24h;P+ILs;TT23;G9_TT23;G9CV24hST-HSCTT23
154990;97342,00781;121772,7031;7481,617676000002;3426,627197;8976,086914;206,824112;602,024536;333,340881;29,045204;CV;G10;SC3;ST-HSC;24h;P+ILs;TT23;G10_TT23;G10CV24hST-HSCTT23
176096;115224,1328;171841,9531;1831,237183;6568,339355;13831,13965;60419,86328;59444,6875;59,193089;29,562298;CV;G12;SC3;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12CV24hSLAM-HSCTT23
175450;100407,4453;131806,7813;1022,193787;10299,49316;11167,06152;19932,0;710,756531;-97,45327;29,859936;CV;H12;SC3;SLAM-HSC;24h;P+ILs;TT23;H12_TT23;H12CV24hSLAM-HSCTT23
151834;85779,96094;115589,4688;-383,722809;7360,408203;8667,835938;6950,089844;22760,99023;273,771027;30,14399;CV;H11;SC3;SLAM-HSC;24h;P+ILs;TT23;H11_TT23;H11CV24hSLAM-HSCTT23
118518;90799,38281;90069,91406;343,528351;2772,814697;11328,43164;327,998627;32618,539060000006;343,2345279999999;30,396709;CV;H10;SC3;ST-HSC;24h;P+ILs;TT23;H10_TT23;H10CV24hST-HSCTT23
163991;91042,14063;105125,7969;5257,365723;7372,931151999999;11328,14941;2039,245728;1591,364258;-137,329803;30,639482;CV;H9;SC3;ST-HSC;24h;P+ILs;TT23;H9_TT23;H9CV24hST-HSCTT23
207936;102750,5547;128411,7188;7441,637206999999;9118,233398;12385,10547;15560,38086;3299,634766;50,932682;31,095188;CV;H6;SC2;SLAM-HSC;24h;P;TT23;H6_TT23;H6CV24hSLAM-HSCTT23
130626;73838,3125;90612,55469;378,298737;6842,556151999999;7533,998047;14627,5625;18362,56641;-95,207306;31,453465;CV;H5;SC2;SLAM-HSC;24h;P;TT23;H5_TT23;H5CV24hSLAM-HSCTT23
134797;72749,46094;92274,98438;721,6873780000002;7300,230469;9286,980469;740,48761;8024,439453;437,613831;31,727573;CV;H4;SC2;ST-HSC;24h;P;TT23;H4_TT23;H4CV24hST-HSCTT23
138967;80386,88281;89141,71094;2989,63623;5595,502441;8359,341797;759,696899;4251,076172;382,561523;31,994944;CV;H3;SC2;ST-HSC;24h;P;TT23;H3_TT23;H3CV24hST-HSCTT23
173298;136175,2813;58055,34375;9090,796875;3483,464844;34590,73047;1613,698608;2854,15918;3585,9731450000004;171,315384;VC;A1;SC2;MPP;24h;P;TT23;A1_TT23;A1VC24hMPPTT23
138438;90849,36719;33206,95313;4274,3896479999985;3229,820557;22268,7832;-408,012299;14864,22363;2213,7451170000004;172,412918;VC;A2;SC2;MPP;24h;P;TT23;A2_TT23;A2VC24hMPPTT23
163881;90517,35156;56986,72266;7491,925293000001;5115,490723;25613,61914;821,49176;6851,531738;70,28833;174,210052;VC;A3;SC2;ST-HSC;24h;P;TT23;A3_TT23;A3VC24hST-HSCTT23
142560;75334,14063;41066,90234;4263,133301;5287,248047;19254,33984;-385,196198;3506,911865;186,604752;175,666092;VC;A4;SC2;ST-HSC;24h;P;TT23;A4_TT23;A4VC24hST-HSCTT23
196673;132069,7813;51104,55078;4353,700195;9882,765625;27293,04492;12334,69531;834,679382;31,356377;176,63540600000005;VC;A5;SC2;SLAM-HSC;24h;P;TT23;A5_TT23;A5VC24hSLAM-HSCTT23
149774;88539,57813;43076,8125;622,485046;5467,9692380000015;18631,56641;9846,771484;3505,347656000001;-124,355209;178,081909;VC;A6;SC2;SLAM-HSC;24h;P;TT23;A6_TT23;A6VC24hSLAM-HSCTT23
135619;89756,94531;37926,49219;2442,731689;3212,092773;22364,08594;-550,580994;26319,18164;2163,011475;179,323441;VC;A7;SC3;MPP;24h;P+ILs;TT23;A7_TT23;A7VC24hMPPTT23
143104;87780,35156;40163,69141;3646,0625;3314,25293;17698,06641;2254,821777;33593,75781;1534,34082;180,886536;VC;A8;SC3;MPP;24h;P+ILs;TT23;A8_TT23;A8VC24hMPPTT23
161643;105930,2344;33168,87109;5104,214844;6395,998535;24211,55664;1766,088745;8451,449219;247,024551;182,204819;VC;A9;SC3;ST-HSC;24h;P+ILs;TT23;A9_TT23;A9VC24hST-HSCTT23
157463;78816,08594;39684,12109;440,3168950000001;4037,634521;20241,94727;1244,341919;27717,94727;-17,027523000000002;184,328506;VC;A10;SC3;ST-HSC;24h;P+ILs;TT23;A10_TT23;A10VC24hST-HSCTT23
161216;85828,75781;24624,67188;374,829651;6643,355957;22224,57422;28134,42578;11535,79688;-93,643433;185,681229;VC;A11;SC3;SLAM-HSC;24h;P+ILs;TT23;A11_TT23;A11VC24hSLAM-HSCTT23
142069;63361,55469;39580,59375;3675,224365;5505,54541;29241,66992;7913,179687999998;1098,207886;197,639099;186,962173;VC;A12;SC3;SLAM-HSC;24h;P+ILs;TT23;A12_TT23;A12VC24hSLAM-HSCTT23
195959;134217,7188;56516,67188;6231,642578;5280,583984000001;26814,17969;5826,2177729999985;636,515991;93,460182;187,986664;VC;B12;SC3;SLAM-HSC;24h;P+ILs;TT23;B12_TT23;B12VC24hSLAM-HSCTT23
198427;127631,0781;42884,03125;3089,133545;5121,367188;24226,4668;26108,05859;1594,070801;-8,080403;190,021973;VC;B11;SC3;SLAM-HSC;24h;P+ILs;TT23;B11_TT23;B11VC24hSLAM-HSCTT23
140914;69801,83594;42312,83203;664,994934;5704,331543;19194,50977;548,2179570000002;4079,594727;472,891937;191,140671;VC;B10;SC3;ST-HSC;24h;P+ILs;TT23;B10_TT23;B10VC24hST-HSCTT23
168233;85760,92188;23972,55078;4779,729492;4333,612305;24464,5918;52,905788;638,145386;520,044434;192,256042;VC;B9;SC3;ST-HSC;24h;P+ILs;TT23;B9_TT23;B9VC24hST-HSCTT23
148806;74734,38281;37750,37109;2476,706543;3309,290527;18818,36328;837,994934;22562,37891;3783,303467;193,330338;VC;B8;SC3;MPP;24h;P+ILs;TT23;B8_TT23;B8VC24hMPPTT23
131067;78437,66406;41031,20313;1352,413452;4935,67041;20025,40039;-139,988251;7379,60498;779,145325;194,560242;VC;B7;SC3;MPP;24h;P+ILs;TT23;B7_TT23;B7VC24hMPPTT23
133948;73432,52344;30699,62109;2483,240967;5519,6098630000015;20806,45117;15367,81641;449,752045;33,31675;195,419189;VC;B6;SC2;SLAM-HSC;24h;P;TT23;B6_TT23;B6VC24hSLAM-HSCTT23
147561;77028,70313;34614,72266;8218,733398;5693,115234000001;24465,92578;11548,45215;2518,489746;15,773131;196,564835;VC;B5;SC2;SLAM-HSC;24h;P;TT23;B5_TT23;B5VC24hSLAM-HSCTT23
148748;88927,51563;42643,65234;1066,399902;4838,799316;29368,25195;2261,509277;55892,94141;445,790558;197,596405;VC;B4;SC2;ST-HSC;24h;P;TT23;B4_TT23;B4VC24hST-HSCTT23
155410;91865,625;43079,19141;5564,614258;6361,300781;18988,16797;-575,410339;1091,127075;-54,941364;198,742065;VC;B3;SC2;ST-HSC;24h;P;TT23;B3_TT23;B3VC24hST-HSCTT23
168232;104645,0313;58099,37109;5327,620605;5808,316406;23920,73828;144,866714;7153,744140999999;2066,89917;199,588974;VC;B2;SC2;MPP;24h;P;TT23;B2_TT23;B2VC24hMPPTT23
160014;90500,69531;43699,18359;312,2198180000001;4194,74707;30659,851560000006;2400,016846;69834,1875;680,587952;200,617203;VC;B1;SC2;MPP;24h;P;TT23;B1_TT23;B1VC24hMPPTT23
161977;106472,875;48734,07422;2311,069824;2446,5107420000004;26456,51953;2,630644;41068,17578;2377,857178;201,630081;VC;C1;SC2;MPP;24h;P;TT23;C1_TT23;C1VC24hMPPTT23
150859;77084,63281;40927,67188;5920,7192380000015;3911,089844;20368,23242;1962,820923;6261,942383;2022,136963;202,567856;VC;C2;SC2;MPP;24h;P;TT23;C2_TT23;C2VC24hMPPTT23
148858;88476,50781;37245,8125;488,60788;7361,745117;23539,18555;1010,723267;4103,875;158,68412800000004;203,336349;VC;C3;SC2;ST-HSC;24h;P;TT23;C3_TT23;C3VC24hST-HSCTT23
140658;78050,91406;26801,18164;27,949284;6703,145508;20790,5;372,509583;4703,8740229999985;370,112;204,248398;VC;C4;SC2;ST-HSC;24h;P;TT23;C4_TT23;C4VC24hST-HSCTT23
203217;246043,2188;59868,90234;8355,054688;8142,677245999998;29906,83398;10796,06641;5282,818848;149,543442;205,325592;VC;C5;SC2;SLAM-HSC;24h;P;TT23;C5_TT23;C5VC24hSLAM-HSCTT23
166625;107545,0625;51763,8125;4042,321777;7013,876953;27807,98047;9660,724609;2143,417725;-35,149807;206,124786;VC;C6;SC2;SLAM-HSC;24h;P;TT23;C6_TT23;C6VC24hSLAM-HSCTT23
250412;168008,9688;43831,27344;8632,095703;3249,92041;29694,41211;1022,712646;4078,872559;1016,160034;207,345139;VC;C7;SC3;MPP;24h;P+ILs;TT23;C7_TT23;C7VC24hMPPTT23
157905;85942,99219;43474,27344;4157,227051;2151,594482;22491,12695;266,189667;11808,96582;3176,630859;208,352203;VC;C8;SC3;MPP;24h;P+ILs;TT23;C8_TT23;C8VC24hMPPTT23
190510;112595,4219;59563,07422;7613,643066;8026,513672;25219,00195;-543,2948;485,152283;132,423904;209,134796;VC;C9;SC3;ST-HSC;24h;P+ILs;TT23;C9_TT23;C9VC24hST-HSCTT23
165703;106345,5469;46540,90234;9107,816406;5384,515625;25855,39844;-1463,858032;3183,114746;223,691025;210,284195;VC;C10;SC3;ST-HSC;24h;P+ILs;TT23;C10_TT23;C10VC24hST-HSCTT23
145687;65470,23438;29318,03125;1211,932861;3800,696289;18805,62305;9058,106445;809,131897;91,74382;211,295837;VC;C11;SC3;SLAM-HSC;24h;P+ILs;TT23;C11_TT23;C11VC24hSLAM-HSCTT23
135769;73512,25;42978,04297;2847,895752;6887,407227;22536,7793;12059,55762;1296,62561;141,856049;212,259766;VC;C12;SC3;SLAM-HSC;24h;P+ILs;TT23;C12_TT23;C12VC24hSLAM-HSCTT23
205731;130719,125;58520,63281;-82,310211;6793,40918;36082,57031;14406,42285;38562,28906;313,270538;213,306656;VC;D12;SC3;SLAM-HSC;24h;P+ILs;TT23;D12_TT23;D12VC24hSLAM-HSCTT23
180799;93949,3125;37449,30078;5982,2509770000015;4500,427246;31740,27539;17213,875;590,013184;99,124336;214,257721;VC;D11;SC3;SLAM-HSC;24h;P+ILs;TT23;D11_TT23;D11VC24hSLAM-HSCTT23
156749;88491,97656;48504,40234;3454,555176;4355,3286130000015;24273,72852;1346,919434;1236,093384;172,944305;215,498001;VC;D10;SC3;ST-HSC;24h;P+ILs;TT23;D10_TT23;D10VC24hST-HSCTT23
149075;105203,1484;45285,45313;7867,406738;5027,361328;23797,58594;337,77832;904,296936;226,144821;216,742004;VC;D9;SC3;ST-HSC;24h;P+ILs;TT23;D9_TT23;D9VC24hST-HSCTT23
143947;81236,54688;35492,94141;3786,079346;2173,537842;23009,5332;536,042725;16341,99023;1121,4685060000004;217,568161;VC;D8;SC3;MPP;24h;P+ILs;TT23;D8_TT23;D8VC24hMPPTT23
143257;72594,76563;41793,99219;6137,745117;5035,122559;19560,13672;-642,217407;3103,030273;796,538696;218,383118;VC;D7;SC3;MPP;24h;P+ILs;TT23;D7_TT23;D7VC24hMPPTT23
169129;83470,17188;56598,78125;2559,941895;6972,685547;31832,92578;9128,636719;1226,400024;-18,523233;219,534164;VC;D6;SC2;SLAM-HSC;24h;P;TT23;D6_TT23;D6VC24hSLAM-HSCTT23
168686;91074,27344;47119,24219;-170,22293100000005;7921,794434;25809,95508;14171,28027;37221,98438;156,49662800000004;220,410538;VC;D5;SC2;SLAM-HSC;24h;P;TT23;D5_TT23;D5VC24hSLAM-HSCTT23
160050;83079,85156;28663,53125;5250,175781;5013,828125;18445,35156;385,168518;2461,074463;332,163208;221,318039;VC;D4;SC2;ST-HSC;24h;P;TT23;D4_TT23;D4VC24hST-HSCTT23
139626;139130,0469;49762,23047;3988,221924;3834,337891;20815,50781;614,563538;534,948059;209,902298;222,284439;VC;D3;SC2;ST-HSC;24h;P;TT23;D3_TT23;D3VC24hST-HSCTT23
204398;128170,1484;45502,03125;714,208496;4994,223633;30265,09961;-304,415588;36316,33594;3477,938965;223,094833;VC;D2;SC2;MPP;24h;P;TT23;D2_TT23;D2VC24hMPPTT23
147544;93021,11719;44619,05078;1205,436646;6363,068359000001;18159,72852;1410,980591;23941,10156;803,708374;224,160812;VC;D1;SC2;MPP;24h;P;TT23;D1_TT23;D1VC24hMPPTT23
150484;117980,1719;43940,75391;3407,421387;2796,522949;27247,375;955,834229;48816,15625;8184,076172;225,24964900000003;VC;E1;SC2;MPP;24h;P;TT23;E1_TT23;E1VC24hMPPTT23
172457;108920,7031;57040,27344;7862,335448999998;3841,669922;30914,96484;763,563965;6244,5307619999985;4677,4541020000015;226,387009;VC;E2;SC2;MPP;24h;P;TT23;E2_TT23;E2VC24hMPPTT23
142265;98382,0625;31880,101560000006;1119,276245;5221,757813;20700,68945;485,744965;10700,83887;308,294647;227,401138;VC;E3;SC2;ST-HSC;24h;P;TT23;E3_TT23;E3VC24hST-HSCTT23
180240;163504,8125;61727,68359;401,99588;5359,966309;36511,98047;513,25824;3597,133545;487,026825;228,394928;VC;E4;SC2;ST-HSC;24h;P;TT23;E4_TT23;E4VC24hST-HSCTT23
137014;77552,30469;52888,36328;21,071407;2363,80835;28937,26563;15861,63672;11446,82031;204,613846;229,936859;VC;E5;SC2;SLAM-HSC;24h;P;TT23;E5_TT23;E5VC24hSLAM-HSCTT23
195119;188169,9531;43204,14063;8331,12207;4968,708008;39166,61328;17702,46484;3208,172852;95,165825;230,916138;VC;E6;SC2;SLAM-HSC;24h;P;TT23;E6_TT23;E6VC24hSLAM-HSCTT23
161057;72012,85156;48008,17188;4821,299805;2411,267822;20089,91211;1428,10437;12402,12012;3419,094238;232,508286;VC;E8;SC3;MPP;24h;P+ILs;TT23;E8_TT23;E8VC24hMPPTT23
155539;86817,64063;39334,26172;4581,188965;6750,180664;23286,53125;1210,2561039999996;2490,1408690000007;283,1890870000001;233,249802;VC;E9;SC3;ST-HSC;24h;P+ILs;TT23;E9_TT23;E9VC24hST-HSCTT23
189082;99081,78125;34852,72266;7091,443848000001;7052,510254000002;25013,88477;810,722229;3011,342041;616,652588;234,279266;VC;E10;SC3;ST-HSC;24h;P+ILs;TT23;E10_TT23;E10VC24hST-HSCTT23
149562;80931,90625;30193,87109;739,596069;4782,087890999999;17469,82813;7121,799316;43909,51563;153,768509;235,966034;VC;E11;SC3;SLAM-HSC;24h;P+ILs;TT23;E11_TT23;E11VC24hSLAM-HSCTT23
141961;71549,94531;34142,29297;769,091675;5980,274902;23511,41992;21841,08203;5882,361328;-117,633148;237,31543;VC;E12;SC3;SLAM-HSC;24h;P+ILs;TT23;E12_TT23;E12VC24hSLAM-HSCTT23
154851;71139,39063;28517,16211;2253,537109;4809,824219;17969,89258;5514,953125;1950,078857;116,272476;238,24118;VC;F12;SC3;SLAM-HSC;24h;P+ILs;TT23;F12_TT23;F12VC24hSLAM-HSCTT23
152014;79371,8125;35241,85156;-223,030533;7920,712890999999;22323,22852;23892,76563;23521,47852;-10,646249;239,101364;VC;F11;SC3;SLAM-HSC;24h;P+ILs;TT23;F11_TT23;F11VC24hSLAM-HSCTT23
161699;93180,57813;36208,13281;4659,467285;5257,137207;20016,52148;562,931702;11232,47852;529,348816;239,930008;VC;F10;SC3;ST-HSC;24h;P+ILs;TT23;F10_TT23;F10VC24hST-HSCTT23
169494;112853,6563;41923,70313;6978,187988;7498,247559;36865,67578;1178,584351;949,869629;263,786926;240,876907;VC;F9;SC3;ST-HSC;24h;P+ILs;TT23;F9_TT23;F9VC24hST-HSCTT23
164452;91539,5625;38626,21094;447,938324;3339,873291;19039,48242;1280,335205;39571,83203;3809,459473;241,725891;VC;F8;SC3;MPP;24h;P+ILs;TT23;F8_TT23;F8VC24hMPPTT23
151611;124608,4766;62870,08203;6094,071289;5333,538574;31622,41211;1019,473999;828,607483;799,349304;242,682343;VC;F7;SC3;MPP;24h;P+ILs;TT23;F7_TT23;F7VC24hMPPTT23
147474;86641,52344;42149,80078;913,418762;4387,773438;24086,95898;3024,50708;28627,37305;263,694183;243,914734;VC;F6;SC2;SLAM-HSC;24h;P;TT23;F6_TT23;F6VC24hSLAM-HSCTT23
147051;79901,36719;33083,19141;614,741699;2813,607666;23076,66406;12060,84277;1510,859497;49,601807;246,883255;VC;F5;SC2;SLAM-HSC;24h;P;TT23;F5_TT23;F5VC24hSLAM-HSCTT23
154301;105731,5078;41836,83203;1480,369507;5204,743164;26261,58789;973,281494;23604,48633;443,890564;247,904846;VC;F4;SC2;ST-HSC;24h;P;TT23;F4_TT23;F4VC24hST-HSCTT23
168585;87393,60156;44100,21094;1169,134399;6100,5161130000015;25206,2168;2333,380859;2648,298584;-3,821512;248,939316;VC;F3;SC2;ST-HSC;24h;P;TT23;F3_TT23;F3VC24hST-HSCTT23
155106;93382,875;32941,58203;2234,774658;4774,029785;23866,09375;-473,056763;10468,16504;766,240784;249,854263;VC;F2;SC2;MPP;24h;P;TT23;F2_TT23;F2VC24hMPPTT23
