Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Original_cell;Culture_time
export_H3 bulk ST-HSC SC4_VC2.csv.4;155980,3906;107365,2188;1447,440674;87,853668;93,905342;2547,072021;11715,37598;326,641998;326,581635;-27,571608;353,249756;5,111928;121,539917;SC4;VC;2;ST-HSC;24h
export_H4 bulk HSC SC4_CF0.csv.1;122163,6328;76740,32813;10444,00488;627,480896;71,798019;2533,213867;61,84449;110,632462;976,981018;156,955612;479,831848;4,108409;3,274342;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.2;146973,0469;107767,8828;11492,86133;718,678528;130,362762;52,164909;58,413631;82,193718;461,40863;8,903355;222,524521;4,12027;3,359869;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.3;115252,0938;93549,53906;14119,53027;644,167053;77,811394;104,521042;43,717701;40,039978;150,696182;719,272644;345,61908;4,094486;3,512195;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.4;149612,1094;90082,30469;16744,31445;516,866821;103,388641;214,461761;36,597076;15,190369;138,33049;2789,849121;373,514282;4,092249;3,698562;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.5;126930,7578;84095,64063;14872,54981;4372,976074;37,839088;179,930847;16,807022;48,025284;-111,492149;4092,401367;403,851501;3,816875;4,408404;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.6;148820,7656;73356,875;21812,01172;2670,773682;62,552658;69,003426;29,480228;-27,237261;-47,559368;2674,165283;418,710236;4,107037;4,444595;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.7;154658,5625;115837,7969;12494,84961;699,907959;114,672729;101,509117;52,571743;89,950439;27,937693;812,973938;710,331055;4,113582;4,567598;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.8;133901,3906;76426,85156;17938,97852;474,882477;128,654022;-22,546112;42,904972;73,725548;33,001717;1712,334106;457,970459;4,162246;4,694137;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.9;155717,0469;95745,04688;15761,89453;505,710938;70,9842;151,621628;57,487354;126,019814;85,540291;60,132359;244,997665;4,212363;5,356008;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.10;122389,1953;130071,1406;11735,00195;552,052063;103,399734;42,518806;50,087753;97,329659;192,902603;31,276005;356,434998;4,079451;7,614994;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.11;170589,3281;132229,1875;10845,92871;99,202148;167,786407;355,659302;70,641289;206,765686;1680,384277;179,152939;914,168884;4,160846;9,051558;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.12;126041,5703;57628,41406;13325,69043;211,881287;236,161926;245,12085;41,490681;103,008133;6,283026;5315,69043;271,719421;4,06066;9,488522;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.13;125322,5156;85123,96875;11819,04004;1408,690186;111,234497;129,443207;18,089109;114,474922;133,871628;58,559803;630,670227;3,768879;9,523387;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.14;139407,1563;95109,11719;12570,04492;845,39386;62,581463;42,034225;51,187958;73,910713;219,609818;55,603168;148,860733;4,107233;9,743907;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.15;103184,125;69969,92188;16864,68555;2796,393311;328,553558;238,554794;11,680219;-31,730349;-94,737312;7686,742676;241,783218;3,743727;10,031396;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.16;126728,6484;87236,21875;19985,0957;5106,405273;-13,076307;63,836857;17,123606;229,796555;-118,331841;334,216644;380,442657;3,913342;10,501066;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.17;150080,9219;117073,7656;13505,76856;2028,46228;73,45269;76,954475;44,283558;143,76178;230,953506;23,083332;143,267929;4,084787;10,558214;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.18;100762,6953;62925,15625;17671,00391;382,563934;117,248154;35,759384;21,364019;60,111504;37,827126;54,517246;141,618103;3,943495;10,580226;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.19;133849,75;78635,67188;10525,82324;680,891602;113,209129;153,871292;35,406784;169,922195;413,279266;57,484703;518,987671;3,939534;11,070642;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.20;138874,0313;70981,47656;14966,28125;988,099731;105,262772;116,567024;38,208321;73,464752;14,437087;3230,839355;330,371185;4,071006;11,07469;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.21;159777,1406;94954,72656;15199,30762;467,717316;82,405373;179,353668;89,454842;131,910965;81,442871;19,003269;365,678253;4,336988;14,064545;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.22;97681,58594;58051,17188;24343,82617;395,981323;276,408264;232,615723;-0,852632;-72,296364;26,434464;1591,025635;218,319946;0;15,465752;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.23;179359,6875;124030,1797;11011,42481;460,449097;126,074417;260,517365;82,769753;100,571205;106,624374;559,273315;520,436584;4,214155;17,266867;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.24;133080,4375;67116,15625;10402,29297;664,692688;74,833687;22,644266;27,387867;61,421238;113,458839;205,363968;607,750977;3,857046;18,073261;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.25;150964,9375;139412,7656;11336,87891;1102,351807;96,447105;155,930344;75,954735;58,109364;660,283386;53,362156;196,728546;4,196713;18,14489;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.26;158662,5469;81673,95313;15243,64453;3588,308105;87,685936;50,736923;46,382404;115,997467;106,858589;153,093811;193,70787;4,13618;19,861433;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.27;119586,3281;63299,19922;13448,625;773,821655;113,37178;63,54179;27,89036;1,457611;-8,69072;2785,004395;301,133331;3,941507;19,874567;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.28;182398,2031;126008,3906;13657,49219;832,788086;84,560371;340,294464;108,488045;120,835823;702,445374;131,673004;274,43335;4,363381;21,314636;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.29;146826,2813;66032,10156;15329,19824;1718,928833;65,06031;43,183846;33,696037;124,364357;-16,418785;766,757141;315,338043;4,039771;23,495577;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.30;164671,9688;104215,1875;13512,13574;298,331665;218,187241;323,416351;92,296486;47,882324;215,005173;2822,778076;505,63208;4,310459;25,604254;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.31;135640,5938;107270,7578;12071,53809;1543,253174;65,956306;157,508102;43,571064;40,284538;19,600864;395,924622;460,46402;4,04533;28,252895;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.32;144993,0469;83816,82813;12590,12988;631,447693;65,061302;126,472122;54,277901;110,187836;173,769821;16,662611;397,829651;4,125723;28,275953;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.33;138045,3281;84684,77344;10491,81836;1490,671021;69,748535;93,196991;45,847862;86,422531;39,5797;49,691257;488,844238;4,017901;30,090796;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.34;134542,6406;89062,9375;14173,35156;1837,07605;45,778763;140,675491;52,609219;56,465023;5,963043;71,857109;418,204071;4,152509;30,428967;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.35;111641,5234;64585,72656;14403,76172;2895,208984;170,573593;190,301697;16,687325;47,49099;-90,624077;4224,553711;353,308777;3,804844;30,901619;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.36;106316,0313;61775,38281;13509,8457;1578,194946;229,900574;194,560852;5,232672;-80,877258;-37,954273;3179,247559;111,367241;3,429025;31,377142;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.37;130022,4219;71106,53125;10353,88086;546,931213;124,590492;402,596832;21,439087;7,22109;276,863373;495,302551;703,745483;3,780412;33,499355;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.38;143931,5938;121283,8594;18053,25391;1474,297363;143,120575;380,193115;49,196892;38,059505;318,13681;65,313797;506,604584;4,20622;35,478252;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.39;139471,7344;108734,8438;24644,71094;270,227783;159,206192;210,531097;55,662937;22,61496;457,086853;117,101105;588,305725;4,339719;36,042881;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.40;143537,5625;129518,0781;14909,46191;514,020081;85,849991;92,693367;68,458427;163,802032;252,056351;-5,540712;432,40564;4,248926;36,240242;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.41;123992,5703;75942,60156;14986,20215;489,017731;173,370636;268,638245;24,116724;-185,174164;35,05106;2077,688965;1018,420837;3,930106;36,447922;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.42;133109,7031;110965,4766;18247,14648;511,22168;118,505928;93,619896;26,727814;89,439285;77,600372;15,858909;243,387604;4,022135;37,051449;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.43;110924,4141;56780,82422;13729,62793;2844,190186;22,666016;63,150265;3,186861;58,588646;-71,257362;1611,21875;576,26062;3,281698;37,647194;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.44;176475,2031;118560,5078;17856,26367;495,146851;141,606201;124,646339;60,604637;137,038818;382,716858;271,23172;433,100739;4,266892;37,662971;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.45;128520,2109;88573,33594;21315,29102;829,371643;28,550438;195,748611;32,624256;-11,705026;8,96581;3415,06543;843,409912;4,131082;37,69907;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.46;167489,2969;124544,1016;12682,34668;565,187256;93,996643;273,018494;58,988323;13,328398;688,393066;23,091215;198,413025;4,153521;38,035343;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.47;144377,9063;92179,8125;10867,7002;128,569962;177,511505;130,498825;49,576088;54,164555;109,506668;1082,333252;404,434326;4,052719;38,411491;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.48;173343,8438;131582,4375;14551,44336;675,603882;92,525894;222,831009;47,27729;76,880539;818,682434;1081,494629;691,854004;4,127777;40,172119;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.49;132096,5625;89243,03125;10622,03516;2263,921875;92,141121;94,615158;31,636431;158,002335;-28,209557;41,495544;489,784454;3,907752;40,62059;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.50;117813,2422;65577,57031;13751,68945;2861,234863;129,241867;80,5849;7,770916;152,108658;-100,395508;3843,203125;310,930145;3,555918;41,093613;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.51;124662,0156;56856,21484;11623,05176;505,096802;57,78735;256,863159;33,355995;124,791191;734,805786;191,01503;375,168671;3,951662;42,041519;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.52;121122,7891;68613,96094;14479,25391;626,622192;112,862984;47,958019;34,427162;102,246262;20,378988;1160,579712;512,612427;4,028845;42,128101;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.53;158103,8281;84867,04688;15279,92383;260,890839;115,090675;159,92717;70,163307;222,982132;75,829178;140,377991;216,915634;4,264018;42,330074;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.54;157840,6094;117056;19348,75586;433,758453;154,684982;234,920975;70,376991;104,968864;766,302124;198,002426;493,960541;4,337452;42,720833;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.55;133516,5938;83795,19531;17869,40039;562,681946;134,73439;235,65976;68,202347;73,969437;466,931519;1725,625366;422,690796;4,303388;43,294086;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.56;173378,5625;110020,8359;12435,64063;3080,81958;80,071701;125,752708;52,476288;106,258774;-30,635294;17,617022;68,903526;4,111565;43,372192;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.57;117215,3594;71455,22656;18214,92773;1093,030884;53,573784;74,75769;32,672722;79,934349;26,314526;931,19751;207,147308;4,083268;43,59182;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.58;163033,5469;109539,2734;9894,136719;1131,754028;77,237427;242,096527;51,69891;123,391762;241,029465;1,440307;321,207397;4,036773;43,703667;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.59;189584,8438;125783,1406;15426,75488;2171,084473;123,791534;148,148041;91,332405;153,069687;27,266687;-12,869473;358,609833;4,347929;44,093151;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.60;157311,5625;109654,2656;17659,58984;300,780396;69,383438;102,865013;57,204128;183,994598;54,859306;685,148804;528,033081;4,245758;47,007248;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.61;187187,2969;115518,8672;15287,67773;382,81897;114,251854;95,868126;47,502827;148,634903;100,546158;140,945389;357,150665;4,144396;47,377796;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.62;173719,7969;120528,4063;18604,99219;5376,26709;88,64566;186,29303;55,099564;194,455597;-107,187004;342,039764;497,094879;4,250262;48,045433;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.63;128571,5391;87266,20313;13368,47949;792,075745;114,309685;162,669586;28,955889;26,18474;13,826372;297,353638;459,834991;3,951185;48,659412;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.64;177765,4531;138930,1406;10857,73926;2662,169189;52,77721;177,255783;35,748524;186,792084;8,30312;462,708862;287,170258;3,952018;48,831078;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.65;140722,4219;93088,76563;10407,80469;697,636475;66,953934;148,767975;46,823589;122,096748;314,008514;16,172094;326,164825;4,021899;49,709503;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.66;123619,8359;59027,66016;13543,2002;2931,386719;42,811314;93,598938;12,78838;9,853356;-67,131783;2130,849854;539,374695;3,704205;51,539299;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.67;177319,9375;154417,4375;15102,83984;2083,911377;85,613388;182,767288;40,701855;169,701614;60,876827;54,57959;197,348312;4,09321;51,720959;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.68;122210,125;87991,44531;14991,12891;843,123962;204,361099;306,631805;58,711361;82,423363;93,431511;1405,164185;323,559387;4,203436;52,63242;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.69;120747,2891;113938,0703;12142,43066;506,204895;88,843674;121,569695;46,144516;86,216698;58,942776;600,428162;423,997955;4,064751;52,697792;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.70;159897,0781;85821,41406;10847,73535;617,350159;73,43647;144,535782;59,069656;90,935364;416,984589;70,321663;458,319611;4,105959;53,22187;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.71;109519,0781;63985,60938;21045,22852;4312,521973;135,851929;203,896744;11,434507;-63,247074;-134,839325;3704,192871;621,469482;3,805204;53,612961;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.72;105505,9688;73014,5;15101,28613;758,332092;474,684296;300,375305;21,464136;-52,459251;-9,156183;5357,935059;387,722351;3,896673;54,406059;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.73;158477,5938;122689,8672;17046,5;1553,898926;63,05505;2536,004395;45,784859;173,580536;1200,283936;101,770782;272,461456;4,166526;54,597599;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.74;100384,1484;51418,49609;22252,21875;622,738464;83,326523;147,223557;20,28245;40,780167;273,998291;128,513748;362,863159;3,998331;54,968838;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.75;157521,375;96223,25781;14593,11914;514,555054;89,573616;60,533234;38,231411;133,143463;407,552643;20,649551;406,175873;4,063437;57,060699;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.76;145268,0938;93356,875;10189,81055;915,945679;84,103806;119,664719;44,932068;91,213097;389,366577;19,564047;232,021545;4,002735;57,210785;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.77;143825,4844;111898,4453;18428,94727;353,979858;91,968811;69,529053;69,279266;61,319946;552,611389;224,426315;658,986511;4,317667;57,634583;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.78;135455,6563;104512,4844;16180,21387;2188,297119;86,089012;172,320602;31,559727;14,399123;-46,696224;4778,27832;431,654968;4,036249;57,699875;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.79;140588,875;93079,42188;14593,24023;668,799438;170,210663;162,912567;37,772335;29,28178;46,296104;1407,385132;431,163116;4,05973;58,49699;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.80;138100,125;80639,86719;14873,65918;1839,502197;135,877151;59,885311;27,812399;-80,852806;-58,754997;5848,802734;690,760498;3,971576;58,682064;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.81;97152,78906;54428,64453;11811,7002;930,738647;83,676315;86,825653;25,466396;133,298447;145,927505;20,200342;330,804626;3,873729;59,395771;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.82;187432,1406;154324,9375;18662,68164;845,191467;73,277161;71,071175;95,497795;135,221695;130,257202;780,477356;616,704224;4,420102;62,365974;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.83;111141,2969;69868,4375;12983,88086;733,556458;247,941879;65,136536;37,434723;31,142311;9,792392;2507,459961;373,329529;4,02109;63,128174;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.84;120464,8906;68793,24219;16560,82813;348,265625;325,28418;148,681168;74,36364;-47,962421;31,420012;2806,557617;370,067566;4,306593;63,507507;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.85;145078,1406;87057,86719;11102,22168;340,909973;139,802856;152,273346;53,389935;46,068699;514,80072;71,648666;401,739471;4,082035;64,152145;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.86;132578,2031;83602,125;16295,89356;352,237122;103,074982;157,177322;49,516869;10,739586;38,498707;2657,670166;413,52359;4,176761;64,169617;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.87;151767,4219;100229,9844;21687,39453;215,768997;84,906548;393,463776;49,910461;23,977438;1027,618896;97,568405;308,09552;4,266964;64,754791;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.88;143735,4531;114777,5703;10433,69043;633,59552;114,62796;53,09753;60,303089;169,0177;188,520142;145,834045;439,489319;4,100355;64,886719;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.89;153341,4375;85428,55469;11337,48242;76,146339;130,252106;375,956635;67,866852;98,071358;933,905884;236,517822;715,56665;4,162154;65,186073;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.90;192600,8594;121283,3516;16235,53223;485,67337;99,396484;217,369247;78,859024;176,014969;2717,598389;213,861267;689,0755;4,318526;65,603203;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.91;102967,0391;56600,08984;11070,0625;974,882324;82,557602;127,362274;47,36335;6,056319;14,272692;156,497269;270,20993;4,044363;67,571053;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.92;127719,8047;77279,71875;10804,17871;675,623962;147,193802;60,775532;48,660812;96,98542;58,889488;83,779984;235,747726;4,045196;69,564674;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.93;181816,8281;112340,6328;12453,79883;633,332214;70,661537;160,061676;55,605526;119,195839;944,088013;52,46579;498,37561;4,1298;70,819359;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.94;125780,9141;73326,69531;13229,00195;731,1026;141,064194;188,185028;37,17165;113,902969;134,167923;1029,80188;505,656494;4,024667;71,433899;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.95;110747,4141;67930,0625;13853,60547;1384,442383;57,841167;51,872356;25,190289;129,619629;-16,665974;456,894135;278,052368;3,919349;71,449829;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.96;118734,6172;69640,08594;14421,85156;1123,636597;249,977264;207,410889;26,648214;23,789396;-26,091431;3494,806885;293,117218;3,948972;71,518074;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.97;116431,7656;54146,25;13442,04688;2369,779785;100,245514;73,604126;10,462302;139,701904;-35,08617;1107,033325;332,404846;3,640251;72,100632;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.98;167400,1406;117713,3047;20095,88867;796,419373;48,189213;118,306816;55,294842;156,233398;261,712219;128,683792;506,314697;4,275021;75,108582;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.99;116752,0234;79524,67969;17627,66992;1224,410278;66,302574;145,73465;23,621443;-12,337226;-9,172115;742,360291;102,579269;3,973588;76,353325;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.100;133518,0781;62349,89844;10371,92676;294,822266;148,239883;73,175774;48,205383;69,901436;58,558048;829,083923;342,054535;4,02977;77,047493;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.101;126777,4141;99728,20313;17004,69531;922,202454;132,41362;161,141251;51,400124;19,877665;27,86739;2030,34314;267,637115;4,201298;77,447083;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.102;123253,7578;61421,69531;12470,25781;920,154175;69,785423;47,588924;36,832348;152,996552;15,269743;76,079697;246,258743;4,003713;77,658401;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.103;164164,0938;105043,9375;17637,93359;1020,238953;132,212082;120,290298;52,627369;6,76935;71,153351;1704,48999;707,321106;4,219772;78,773628;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.104;106243,0938;63162,62109;12945,03711;875,624573;64,183807;57,358337;31,755487;119,877243;19,386717;447,259552;265,673645;3,969642;78,889526;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.105;200211,7031;114044,6406;21965,31445;218,386307;80,502937;247,018158;70,334534;289,82193;1561,740356;149,326721;376,288025;4,376217;79,012962;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.106;120652,9219;68379,41406;16570,47852;1318,846924;186,543961;128,897476;15,6666;108,538673;-8,65854;1389,884033;388,729401;3,828495;79,19355;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.107;180149,4688;105692,7969;16801,70117;590,67395;141,598648;272,990051;83,109657;90,882813;1018,770996;943,033569;452,940491;4,345174;79,723267;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.108;126793,2422;74731,89844;21859,96484;745,341919;112,022156;138,066116;45,105114;46,109558;10,994143;1855,28186;535,355957;4,23831;80,791939;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.109;165631,2031;118121,6719;19697,02539;2334,564453;63,204365;135,835297;57,967419;130,573166;518,92749;399,059235;503,568359;4,283359;81,162041;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.110;164136,1563;103924,9375;16395,91992;548,833496;154,684677;77,657372;41,706448;187,399429;69,911659;175,031342;757,620728;4,125925;81,42524;SC4;CF;0;HSC;24h
export_H4 bulk HSC SC4_CF0.csv.111;108433,1016;69209,42188;20089,99805;2726,12915;92,059464;241,050934;33,855698;93,5811;72,144707;671,185974;160,304825;4,124279;82,772743;SC4;CF;0;HSC;24h
